speed,speedForward,speedAbs,yaw,steer,surfaceMu,distToCenterline,progress,offTrack,posX,posY,heading0,heading1,heading2,curv0,curv1,curv2,ray0,ray1,ray2,ray3,ray4,ray5,ray6,ray7,ray8,ray9,ray10,ray11,ray12,ray13,ray14,ray15,ray16,ray17,ray18,ray19,ray20,ray21,ray22,ray23,ray24,ray25,ray26,ray27,ray28,ray29,ray30,ray31,targetThrottle,targetBrake,targetSteer,targetHandbrake,dt,carIndex,isAI,sourceTag
5.447817,5.447817,5.447817,-34.717091,-0.131183,1.200000,0.208344,0.390625,0,26.651131,-46.003819,-0.055385,-0.367111,-0.169546,-0.020039,-0.083312,-0.025192,0.071560,0.074973,0.109553,0.485016,0.389279,0.314891,0.247108,0.206536,0.093782,0.098255,0.143574,0.469280,0.376649,0.294260,0.220520,0.184313,0.079422,0.083210,0.121589,0.535696,0.429956,0.342389,0.243895,0.203850,0.101644,0.106492,0.155610,0.519959,0.417325,0.321759,0.217307,0.181628,0.200000,0.000000,-0.125931,0,0.016667,0,1,scripted_ai
5.450427,5.450427,5.450427,-34.721684,-0.125931,1.200000,0.190885,0.390625,0,26.561188,-45.991852,-0.052171,-0.366605,-0.166287,-0.019191,-0.084018,-0.024878,0.070771,0.073963,0.107670,0.481288,0.385408,0.312485,0.248181,0.206861,0.092994,0.097188,0.141478,0.465370,0.372661,0.291744,0.221520,0.184639,0.078844,0.082400,0.119951,0.532031,0.426043,0.339856,0.244713,0.203970,0.101067,0.105625,0.153760,0.516113,0.413296,0.319115,0.218052,0.181748,0.200000,0.000000,-0.120980,0,0.016667,0,1,scripted_ai
5.453020,5.453020,5.453020,-34.726097,-0.120980,1.200000,0.214677,0.390625,0,26.471252,-45.979504,-0.049113,-0.366319,-0.163197,-0.018373,-0.084788,-0.024584,0.069963,0.072945,0.105804,0.477467,0.381508,0.310059,0.249258,0.207205,0.092186,0.096114,0.139410,0.461373,0.368648,0.289212,0.222525,0.184983,0.078239,0.081573,0.118319,0.528273,0.422102,0.337307,0.245543,0.204118,0.100461,0.104742,0.151925,0.512179,0.409243,0.316460,0.218811,0.181896,0.200000,0.000000,-0.116306,0,0.016667,0,1,scripted_ai
5.455597,5.455597,5.455597,-34.730339,-0.116306,1.200000,0.269032,0.390625,0,26.381327,-45.966774,-0.046202,-0.366248,-0.160269,-0.017583,-0.085621,-0.024311,0.069135,0.071917,0.103954,0.473557,0.377579,0.307615,0.250336,0.207569,0.091357,0.095033,0.137368,0.457292,0.364610,0.286665,0.223535,0.185346,0.077606,0.080728,0.116690,0.524424,0.418136,0.334744,0.246384,0.204292,0.099828,0.103845,0.150104,0.508159,0.405167,0.313795,0.219583,0.182069,0.200000,0.000000,-0.111903,0,0.016667,0,1,scripted_ai
5.458159,5.458159,5.458159,-34.734421,-0.111903,1.200000,0.339610,0.390625,0,26.291412,-45.953663,-0.043426,-0.366381,-0.157492,-0.016817,-0.086518,-0.024057,0.068286,0.070878,0.102115,0.469564,0.373624,0.305154,0.251420,0.207951,0.090509,0.093944,0.135346,0.453133,0.360550,0.284105,0.224552,0.185729,0.076945,0.079865,0.115063,0.520488,0.414144,0.332169,0.247237,0.204491,0.099168,0.102931,0.148294,0.504057,0.401070,0.311120,0.220370,0.182269,0.200000,0.000000,-0.107737,0,0.016667,0,1,scripted_ai
5.460705,5.460705,5.460705,-34.738350,-0.107737,1.200000,0.418303,0.390625,0,26.201513,-45.940174,-0.040775,-0.366712,-0.154857,-0.016073,-0.087478,-0.023821,0.067418,0.069828,0.100285,0.465489,0.369644,0.302677,0.252508,0.208352,0.089640,0.092845,0.133342,0.448898,0.356469,0.281532,0.225576,0.186129,0.076258,0.078985,0.113435,0.516470,0.410128,0.329581,0.248102,0.204717,0.098480,0.102001,0.146492,0.499879,0.396953,0.308436,0.221171,0.182494,0.200000,0.000000,-0.103808,0,0.016667,0,1,scripted_ai
5.463236,5.463236,5.463236,-34.742138,-0.103808,1.200000,0.499546,0.393750,0,26.111629,-45.926308,-0.080820,-0.445089,-0.069704,-0.028076,-0.095307,-0.010803,0.066528,0.068767,0.098462,0.461338,0.365641,0.300187,0.253603,0.208771,0.088750,0.091737,0.131352,0.444591,0.352368,0.278949,0.226609,0.186549,0.075544,0.078085,0.111805,0.512374,0.406090,0.326984,0.248981,0.204967,0.097766,0.101055,0.144695,0.495627,0.392817,0.305746,0.221987,0.182744,0.200000,0.000000,-0.232375,0,0.016667,0,1,scripted_ai
5.465752,5.465752,5.465752,-34.750744,-0.232375,1.200000,0.412952,0.393750,0,26.021757,-45.912018,-0.073943,-0.441104,-0.061784,-0.026102,-0.095364,-0.009645,0.065585,0.067479,0.095962,0.459427,0.362517,0.298613,0.255729,0.209412,0.087807,0.090342,0.128477,0.442322,0.349020,0.277163,0.228592,0.187190,0.074999,0.077165,0.109737,0.510589,0.402887,0.325165,0.250612,0.205222,0.097221,0.100029,0.142252,0.493484,0.389390,0.303715,0.223475,0.183000,0.200000,0.000000,-0.222029,0,0.016667,0,1,scripted_ai
5.468253,5.468253,5.468253,-34.758953,-0.222029,1.200000,0.328894,0.393750,0,25.931906,-45.897266,-0.067438,-0.437557,-0.054235,-0.024197,-0.095512,-0.008528,0.064620,0.066193,0.093532,0.457345,0.359336,0.296994,0.257847,0.210078,0.086842,0.088957,0.125697,0.439893,0.345624,0.275340,0.230571,0.187856,0.074416,0.076228,0.107711,0.508630,0.399630,0.323310,0.252252,0.205519,0.096639,0.098991,0.139876,0.491178,0.385918,0.301655,0.224976,0.183297,0.200000,0.000000,-0.212351,0,0.016667,0,1,scripted_ai
5.470738,5.470738,5.470738,-34.766796,-0.212351,1.200000,0.250027,0.393750,0,25.842085,-45.882027,-0.061269,-0.434416,-0.047023,-0.022349,-0.095745,-0.007448,0.063631,0.064907,0.091160,0.455103,0.356101,0.295334,0.257917,0.210769,0.085854,0.087574,0.122996,0.437314,0.342182,0.273482,0.232552,0.188547,0.073794,0.075273,0.105718,0.506507,0.396322,0.321422,0.253903,0.205858,0.096016,0.097940,0.137555,0.488717,0.382403,0.299570,0.226494,0.183635,0.200000,0.000000,-0.203277,0,0.016667,0,1,scripted_ai
5.473208,5.473208,5.473208,-34.774300,-0.203277,1.200000,0.183280,0.393750,0,25.752304,-45.866276,-0.055401,-0.431652,-0.040120,-0.020552,-0.096061,-0.006402,0.062616,0.063615,0.088834,0.452709,0.352815,0.293637,0.255333,0.211486,0.084839,0.086191,0.120361,0.434592,0.338696,0.271595,0.234536,0.189264,0.073130,0.074296,0.103750,0.504228,0.392966,0.319506,0.255569,0.206237,0.095353,0.096873,0.135277,0.486111,0.378847,0.297464,0.228031,0.184015,0.200000,0.000000,-0.194761,0,0.016667,0,1,scripted_ai
5.475663,5.475663,5.475663,-34.781483,-0.194761,1.200000,0.146417,0.393750,0,25.662569,-45.849995,-0.049812,-0.429245,-0.033504,-0.018797,-0.096459,-0.005386,0.061574,0.062315,0.086547,0.450167,0.349481,0.291906,0.252779,0.212231,0.083796,0.084804,0.117781,0.431733,0.335170,0.269681,0.233533,0.190009,0.072425,0.073297,0.101799,0.501799,0.389564,0.317562,0.257252,0.206658,0.094647,0.095786,0.133034,0.483364,0.375253,0.295337,0.229589,0.184436,0.200000,0.000000,-0.186765,0,0.016667,0,1,scripted_ai
5.478103,5.478103,5.478103,-34.788364,-0.186765,1.200000,0.161499,0.393750,0,25.572887,-45.833176,-0.044477,-0.427177,-0.027154,-0.017078,-0.096936,-0.004397,0.060502,0.061004,0.084290,0.447484,0.346100,0.290144,0.250255,0.213002,0.082724,0.083411,0.115250,0.428741,0.331603,0.267741,0.230932,0.190780,0.071678,0.072273,0.099861,0.499225,0.386118,0.315595,0.258953,0.207118,0.093900,0.094680,0.130820,0.480481,0.371621,0.293192,0.231169,0.184896,0.200000,0.000000,-0.179244,0,0.016667,0,1,scripted_ai
5.480528,5.480528,5.480528,-34.794968,-0.179244,1.200000,0.218059,0.393750,0,25.483267,-45.815811,-0.039370,-0.425425,-0.021047,-0.015387,-0.097492,-0.003434,0.059399,0.059681,0.082058,0.444668,0.342677,0.288353,0.247759,0.213801,0.081621,0.082009,0.112758,0.425624,0.328000,0.265779,0.228362,0.191579,0.070888,0.071225,0.097930,0.496514,0.382631,0.313607,0.260674,0.207619,0.093110,0.093552,0.128629,0.477470,0.367955,0.291033,0.232773,0.185396,0.200000,0.000000,-0.172160,0,0.016667,0,1,scripted_ai
5.482939,5.482939,5.482939,-34.801308,-0.172160,1.200000,0.293024,0.393750,0,25.393711,-45.797901,-0.034472,-0.423974,-0.015165,-0.013717,-0.098124,-0.002493,0.058266,0.058344,0.079846,0.441723,0.339211,0.286537,0.245290,0.214628,0.080488,0.080596,0.110298,0.422386,0.324362,0.263797,0.225823,0.192406,0.070056,0.070150,0.096002,0.493672,0.379105,0.311599,0.262416,0.208157,0.092279,0.092402,0.126455,0.474335,0.364255,0.288859,0.234401,0.185935,0.200000,0.000000,-0.165492,0,0.016667,0,1,scripted_ai
5.485334,5.485334,5.485334,-34.807400,-0.165492,1.200000,0.375559,0.393750,0,25.304226,-45.779442,-0.029764,-0.422809,-0.009493,-0.012064,-0.098833,-0.001572,0.057102,0.056992,0.077648,0.438654,0.335707,0.284698,0.242847,0.215482,0.079324,0.079171,0.107866,0.419032,0.320690,0.261797,0.223313,0.193260,0.069182,0.069049,0.094075,0.490704,0.375541,0.309574,0.264067,0.208735,0.091404,0.091228,0.124293,0.471082,0.360524,0.286673,0.236056,0.186513,0.200000,0.000000,-0.159204,0,0.016667,0,1,scripted_ai
5.487716,5.487716,5.487716,-34.813255,-0.159204,1.200000,0.461640,0.393750,0,25.214815,-45.760437,-0.025233,-0.421922,-0.004018,-0.010420,-0.099617,-0.000671,0.055906,0.055623,0.075462,0.435465,0.332164,0.282836,0.240431,0.216363,0.078128,0.077733,0.105458,0.415566,0.316985,0.259780,0.220831,0.194141,0.068266,0.067921,0.092146,0.487613,0.371941,0.307533,0.261424,0.209349,0.090488,0.090031,0.122142,0.467713,0.356762,0.284476,0.237736,0.187127,0.200000,0.000000,-0.153281,0,0.016667,0,1,scripted_ai
5.490082,5.490082,5.490082,-34.818893,-0.153281,1.200000,0.549619,0.393750,0,25.125483,-45.740891,-0.020855,-0.421294,0.001279,-0.008778,-0.100477,0.000215,0.054678,0.054237,0.073284,0.432164,0.328586,0.280955,0.238039,0.217271,0.076900,0.076281,0.103067,0.411994,0.313251,0.257748,0.218376,0.195049,0.067308,0.066766,0.090212,0.484407,0.368308,0.305478,0.258815,0.210000,0.089531,0.088810,0.119996,0.464237,0.352972,0.282271,0.239153,0.187778,0.200000,0.000000,-0.147679,0,0.016667,0,1,scripted_ai
5.492435,5.492435,5.492435,-34.824326,-0.147679,1.200000,0.482816,0.396875,0,25.036232,-45.720806,-0.125883,-0.400425,0.103055,-0.043569,-0.087547,0.017243,0.053418,0.052834,0.071110,0.428754,0.324975,0.279057,0.235671,0.218206,0.075640,0.074813,0.100692,0.408320,0.309487,0.255704,0.215949,0.195984,0.066310,0.065585,0.088271,0.481090,0.364643,0.303411,0.256239,0.210687,0.088532,0.087564,0.117853,0.460656,0.349156,0.280057,0.236516,0.188465,0.200000,0.000000,-0.300993,0,0.016667,0,1,scripted_ai
5.494772,5.494772,5.494772,-34.835659,-0.300993,1.200000,0.396622,0.396875,0,24.947056,-45.700127,-0.117197,-0.393505,0.114884,-0.041223,-0.086921,0.019362,0.052102,0.051220,0.068386,0.428385,0.322553,0.278423,0.233554,0.219532,0.074325,0.073066,0.097554,0.407391,0.306746,0.254761,0.213706,0.197310,0.065542,0.064432,0.086026,0.480919,0.362109,0.302421,0.253685,0.211495,0.087764,0.086278,0.115194,0.459925,0.346301,0.278759,0.233836,0.189272,0.200000,0.000000,-0.287747,0,0.016667,0,1,scripted_ai
5.497096,5.497096,5.497096,-34.846470,-0.287747,1.200000,0.313731,0.396875,0,24.857973,-45.678806,-0.109007,-0.387128,0.126253,-0.038975,-0.086396,0.021434,0.050751,0.049603,0.065728,0.427815,0.320058,0.277739,0.231474,0.220894,0.072973,0.071322,0.094508,0.406273,0.303942,0.253778,0.211505,0.198672,0.064717,0.063253,0.083816,0.480543,0.359505,0.301392,0.251186,0.212359,0.086939,0.084973,0.112596,0.459000,0.343388,0.277431,0.231217,0.190137,0.200000,0.000000,-0.275380,0,0.016667,0,1,scripted_ai
5.499405,5.499405,5.499405,-34.856792,-0.275380,1.200000,0.237721,0.396875,0,24.768999,-45.656815,-0.101272,-0.381255,0.137201,-0.036816,-0.085967,0.023464,0.049360,0.047977,0.063121,0.427050,0.317493,0.277009,0.229428,0.222293,0.071582,0.069576,0.625444,0.404970,0.301078,0.252759,0.209344,0.200071,0.063832,0.062043,0.081628,0.479966,0.356835,0.300327,0.248741,0.213281,0.086054,0.083643,0.110045,0.457887,0.340419,0.276077,0.228657,0.191059,0.200000,0.000000,-0.263820,0,0.016667,0,1,scripted_ai
5.501701,5.501701,5.501701,-34.866665,-0.263820,1.200000,0.177769,0.396875,0,24.680147,-45.634125,-0.093945,-0.375847,0.147770,-0.034734,-0.085630,0.025458,0.047928,0.046338,0.060555,0.426098,0.314862,0.276088,0.227417,0.223729,0.070150,0.067823,0.619160,0.403493,0.298159,0.251707,0.207222,0.201507,0.062886,0.060800,0.079455,0.479200,0.354102,0.299232,0.246348,0.214259,0.085109,0.082285,0.107531,0.456595,0.337398,0.274702,0.226153,0.192037,0.000000,0.311640,-0.252997,0,0.016667,0,1,scripted_ai
5.415284,5.415284,5.415284,-34.875965,-0.252997,1.200000,0.153945,0.396875,0,24.592834,-45.611187,-0.087120,-0.370960,0.157820,-0.032759,-0.085386,0.027389,0.046480,0.044714,0.058066,0.424980,0.312209,0.272733,0.225467,0.225174,0.068703,0.066092,0.613201,0.401868,0.295229,0.250639,0.205168,0.202952,0.061901,0.059548,0.077330,0.478260,0.351351,0.298122,0.244037,0.215272,0.084123,0.080926,0.105092,0.455148,0.334372,0.273324,0.223737,0.193049,0.200000,0.000000,-0.243946,0,0.016667,0,1,scripted_ai
5.418089,5.418089,5.418089,-34.884949,-0.243946,1.200000,0.179812,0.396875,0,24.505661,-45.587524,-0.080559,-0.366399,0.167631,-0.030816,-0.085209,0.029305,0.044988,0.043069,0.055594,0.423730,0.309511,0.269388,0.223552,0.226662,0.067210,0.064343,0.607412,0.400117,0.292263,0.249560,0.203152,0.204440,0.060856,0.058261,0.075204,0.795576,0.348558,0.297002,0.241773,0.216340,0.083078,0.079535,0.102665,0.453575,0.331311,0.271942,0.221373,0.194118,0.200000,0.000000,-0.234447,0,0.016667,0,1,scripted_ai
5.420878,5.420878,5.420878,-34.893574,-0.234447,1.200000,0.239850,0.396875,0,24.418638,-45.563137,-0.074299,-0.362206,0.177161,-0.028922,-0.085111,0.031200,0.043448,0.041402,0.053137,0.422318,0.306759,0.266049,0.221669,0.228189,0.065670,0.062577,0.601794,0.398214,0.289250,0.248459,0.201172,0.205967,0.059751,0.056936,0.073075,0.785175,0.345714,0.295863,0.239554,0.217462,0.081973,0.078112,0.100252,0.451845,0.328206,0.270548,0.219057,0.195240,0.200000,0.000000,-0.225516,0,0.016667,0,1,scripted_ai
5.423650,5.423650,5.423650,-34.901863,-0.225516,1.200000,0.315136,0.396875,0,24.331772,-45.538025,-0.068315,-0.358357,0.186437,-0.027069,-0.085090,0.033078,0.041861,0.039711,0.050690,0.739184,0.303954,0.262714,0.219818,0.229755,0.064084,0.060792,0.596330,0.396163,0.286192,0.247340,0.199227,0.207532,0.058583,0.055574,0.070938,0.775210,0.342820,0.294706,0.237379,0.218637,0.080805,0.076655,0.097847,0.449964,0.325058,0.269143,0.216788,0.196414,0.200000,0.000000,-0.217112,0,0.016667,0,1,scripted_ai
5.426405,5.426405,5.426405,-34.909836,-0.217112,1.200000,0.397116,0.396875,0,24.245071,-45.512192,-0.062584,-0.354835,0.195478,-0.025251,-0.085144,0.034942,0.040227,0.037996,0.048249,0.729490,0.301100,0.259385,0.217996,0.231358,0.062449,0.058986,0.590565,0.393969,0.283092,0.243872,0.197316,0.209136,0.057355,0.054174,0.068792,0.765639,0.339879,0.292792,0.235246,0.219863,0.079577,0.075164,0.095446,0.447937,0.321871,0.267728,0.214565,0.197641,0.200000,0.000000,-0.209197,0,0.016667,0,1,scripted_ai
5.429143,5.429143,5.429143,-34.917511,-0.209197,1.200000,0.482408,0.396875,0,24.158541,-45.485645,-0.057086,-0.351621,0.204305,-0.023461,-0.085272,0.036794,0.038545,0.036256,0.045811,0.720160,0.298198,0.256060,0.216205,0.231352,0.060767,0.057159,0.583767,0.391637,0.279950,0.240391,0.195437,0.209130,0.056065,0.052736,0.066634,0.756424,0.336893,0.289287,0.233153,0.221139,0.078288,0.073639,0.093045,0.445769,0.318645,0.266307,0.212386,0.198917,0.200000,0.000000,-0.201739,0,0.016667,0,1,scripted_ai
5.431865,5.431865,5.431865,-34.924911,-0.201739,1.200000,0.569537,0.396875,0,24.072187,-45.458393,-0.051794,-0.348693,0.212943,-0.021689,-0.085470,0.038641,0.036815,0.034489,0.043371,0.711154,0.295252,0.252739,0.214442,0.228543,0.059037,0.055308,0.577285,0.389173,0.276771,0.236920,0.193591,0.206321,0.054716,0.051260,0.064461,0.747528,0.333865,0.285792,0.231101,0.222466,0.076938,0.072079,0.090641,0.443467,0.315384,0.264881,0.210249,0.200244,0.200000,0.000000,-0.194700,0,0.016667,0,1,scripted_ai
5.434571,5.434571,5.434571,-34.932049,-0.194700,1.200000,0.654344,0.400000,0,23.986013,-45.430443,-0.177937,-0.241382,0.324161,-0.064966,-0.052509,0.055812,0.035036,0.032696,0.043618,0.702445,0.292263,0.249423,0.212708,0.225817,0.057258,0.053434,0.571094,0.386579,0.273555,0.233458,0.191776,0.203595,0.053308,0.049747,0.062273,0.738925,0.330796,0.282308,0.229086,0.223841,0.075530,0.070485,0.088233,0.441032,0.312088,0.263451,0.208154,0.201618,0.200000,0.000000,-0.354387,0,0.016667,0,1,scripted_ai
5.437260,5.437260,5.437260,-34.945442,-0.354387,1.200000,0.573023,0.400000,0,23.900013,-45.401733,-0.168404,-0.230899,0.339704,-0.062532,-0.050754,0.058837,0.033183,0.030741,0.063336,0.689741,0.290728,0.246692,0.211390,0.222794,0.055405,0.051327,0.560354,0.387497,0.271589,0.230452,0.190305,0.200572,0.052154,0.048315,0.059970,0.726414,0.329109,0.279259,0.227239,0.225532,0.074376,0.068902,0.085523,0.442258,0.309969,0.263019,0.206155,0.203309,0.200000,0.000000,-0.339325,0,0.016667,0,1,scripted_ai
5.439933,5.439933,5.439933,-34.958225,-0.339325,1.200000,0.495357,0.400000,0,23.814213,-45.372223,-0.159462,-0.220998,0.354742,-0.060233,-0.049087,0.061809,0.031271,0.028767,0.077590,0.677798,0.289109,0.243960,0.210107,0.219916,0.053494,0.049210,0.550417,0.388222,0.269549,0.227454,0.188875,0.197694,0.050918,0.046841,0.057676,0.714651,0.327341,0.276221,0.225449,0.227296,0.073140,0.067283,0.094683,0.738122,0.307781,0.259716,0.204218,0.205073,0.200000,0.000000,-0.325297,0,0.016667,0,1,scripted_ai
5.442590,5.442590,5.442590,-34.970444,-0.325297,1.200000,0.423440,0.400000,0,23.728636,-45.341885,-0.151057,-0.211626,0.369325,-0.058059,-0.047501,0.064736,0.029299,0.026772,0.507441,0.666522,0.287408,0.241225,0.208857,0.217172,0.051521,0.050180,0.541174,0.388760,0.267440,0.224465,0.187486,0.194950,0.049598,0.045320,0.055383,0.703543,0.325496,0.273193,0.223713,0.229133,0.071820,0.065626,0.109543,0.726537,0.305528,0.256433,0.202342,0.206910,0.200000,0.000000,-0.312201,0,0.016667,0,1,scripted_ai
5.445230,5.445230,5.445230,-34.982143,-0.312201,1.200000,0.360804,0.400000,0,23.643303,-45.310699,-0.143137,-0.202736,0.383504,-0.055995,-0.045988,0.067625,0.027262,0.024750,0.499328,0.655830,0.285633,0.238489,0.207642,0.214553,0.049484,0.053003,0.532532,0.678377,0.265266,0.221484,0.186136,0.192330,0.048193,0.043752,0.053084,0.693009,0.323581,0.270173,0.222030,0.229420,0.070415,0.063927,0.121361,0.715556,0.303214,0.253168,0.200524,0.207198,0.200000,0.000000,-0.299967,0,0.016667,0,1,scripted_ai
5.447855,5.447855,5.447855,-34.993359,-0.299967,1.200000,0.313144,0.400000,0,23.558231,-45.278656,-0.135663,-0.194289,0.397317,-0.054033,-0.044543,0.070483,0.025158,0.022698,0.491707,0.645654,0.283786,0.235752,0.206462,0.212050,0.047381,0.055719,0.524418,0.667781,0.263031,0.218510,0.184825,0.189828,0.046702,0.042135,0.050775,0.682981,0.321597,0.267163,0.220399,0.226365,0.068924,0.062184,0.537968,0.705108,0.300842,0.249921,0.198763,0.204143,0.200000,0.000000,-0.288523,0,0.016667,0,1,scripted_ai
5.450464,5.450464,5.450464,-35.004124,-0.288523,1.200000,0.288059,0.400000,0,23.473436,-45.245750,-0.128597,-0.186248,0.410800,-0.052163,-0.043159,0.073316,0.022987,0.024797,0.484518,0.635936,0.281871,0.233014,0.205315,0.209658,0.045210,0.058335,0.516766,0.657666,0.260737,0.215543,0.183553,0.187435,0.045125,0.040468,0.048450,0.673403,0.319548,0.264160,0.218818,0.223446,0.067347,0.060397,0.530850,0.695133,0.298414,0.246689,0.197056,0.201224,0.200000,0.000000,-0.277805,0,0.016667,0,1,scripted_ai
5.453057,5.453057,5.453057,-35.014473,-0.277805,1.200000,0.291491,0.400000,0,23.388933,-45.211983,-0.121901,-0.178578,0.423992,-0.050375,-0.041830,0.076128,0.020747,0.027617,0.477707,0.626623,0.279894,0.230277,0.204204,0.207367,0.042969,0.060853,0.509520,0.647979,0.258389,0.212584,0.182320,0.185145,0.043461,0.038751,0.046108,0.664222,0.317440,0.261167,0.217287,0.220654,0.065684,0.058564,0.524106,0.685578,0.295935,0.243475,0.195404,0.198431,0.200000,0.000000,-0.267756,0,0.016667,0,1,scripted_ai
5.455634,5.455634,5.455634,-35.024433,-0.267756,1.200000,0.322573,0.400000,0,23.304731,-45.177353,-0.115545,-0.171249,0.436921,-0.048661,-0.040552,0.078925,0.020451,0.030327,0.471229,0.617673,0.277857,0.227540,0.203126,0.205175,0.042673,0.063280,0.502633,0.638674,0.255990,0.209633,0.181126,0.182952,0.041712,0.036983,0.043744,0.655397,0.315275,0.258182,0.215804,0.217980,0.063934,0.056685,0.517691,0.676398,0.293408,0.240275,0.193803,0.195758,0.200000,0.000000,-0.258330,0,0.016667,0,1,scripted_ai
5.458196,5.458196,5.458196,-35.034031,-0.258330,1.200000,0.374502,0.400000,0,23.220842,-45.141872,-0.109500,-0.164233,0.449616,-0.047014,-0.039320,0.081710,0.022389,0.032933,0.465047,0.609046,0.275764,0.224805,0.202083,0.203074,0.044611,0.065620,0.496064,0.629711,0.253542,0.206689,0.179970,0.180852,0.039877,0.035164,0.041358,0.646888,0.313058,0.255207,0.214368,0.215418,0.062099,0.054760,0.511568,0.667553,0.290835,0.237091,0.192254,0.193196,0.200000,0.000000,-0.249469,0,0.016667,0,1,scripted_ai
5.460742,5.460742,5.460742,-35.043285,-0.249469,1.200000,0.439972,0.400000,0,23.137272,-45.105553,-0.103745,-0.157512,0.462098,-0.045429,-0.038131,0.084488,0.024280,0.035440,0.459128,0.600712,0.273618,0.222071,0.201074,0.201060,0.046502,0.067878,0.489781,0.621058,0.251048,0.203753,0.178851,0.178838,0.037957,0.033295,0.043924,0.638668,0.310789,0.252239,0.212978,0.212963,0.060179,0.052788,0.505707,0.659013,0.288218,0.233921,0.190754,0.190740,0.200000,0.000000,-0.241154,0,0.016667,0,1,scripted_ai
5.463273,5.463273,5.463273,-35.052223,-0.241154,1.200000,0.513843,0.400000,0,23.054026,-45.068405,-0.098254,-0.151057,0.474395,-0.043897,-0.036980,0.087263,0.026125,0.037855,0.453445,0.592641,0.271422,0.219340,0.200099,0.199129,0.048347,0.070056,0.483751,0.612681,0.248511,0.200825,0.177769,0.176907,0.035952,0.031376,0.053700,0.630703,0.308473,0.249280,0.211633,0.210607,0.058174,0.050770,0.500076,0.650744,0.285561,0.230766,0.189303,0.188385,0.200000,0.000000,-0.233341,0,0.016667,0,1,scripted_ai
5.465788,5.465788,5.465788,-35.060863,-0.233341,1.200000,0.592989,0.400000,0,22.971109,-45.030441,-0.093005,-0.144850,0.486527,-0.042413,-0.035864,0.090037,0.027925,0.040181,0.447969,0.584805,0.269180,0.216611,0.199158,0.197276,0.050147,0.352418,0.477947,0.604555,0.245934,0.197905,0.176724,0.175054,0.033865,0.029408,0.062437,0.622970,0.306112,0.246331,0.210332,0.208345,0.056087,0.050278,0.494651,0.642720,0.282866,0.227624,0.187898,0.186123,0.200000,0.000000,-0.225990,0,0.016667,0,1,scripted_ai
5.468288,5.468288,5.468288,-35.069225,-0.225990,1.200000,0.675560,0.400000,0,22.888525,-44.991680,-0.087980,-0.138870,0.498516,-0.040970,-0.034778,0.092814,0.029681,0.042424,0.442681,0.577184,0.266894,0.213886,0.198250,0.195498,0.051903,0.350389,0.472345,0.596656,0.243318,0.194993,0.175715,0.173276,0.031694,0.027391,0.070304,0.615447,0.303710,0.243390,0.209075,0.206174,0.053916,0.053045,0.489411,0.634919,0.280134,0.224497,0.186540,0.183952,0.200000,0.000000,-0.219082,0,0.016667,0,1,scripted_ai
